,title,url
247,FinCap Friday: Gaming Gone Global,https://create.kahoot.it/details/4a489ea0-3ad5-4692-b06b-0a61395b755c
248,FinCap Friday: Strong Shoe Game,https://create.kahoot.it/details/5d3d9211-35f7-4e00-8ad5-f2befd22b1f6
249,FinCap Friday: When the Mean is Nice,https://create.kahoot.it/details/bc46bd6f-9386-4d2e-b627-65765ec71c68
250,"FinCap Friday: Say ""OK"" to the 401(k)",https://create.kahoot.it/details/d190ad7d-ea74-4945-bb99-41b34fa3950a
251,FinCap Friday: Is I.P.O. The Way To Go?,https://create.kahoot.it/details/912e451b-2fa4-43f2-b5c1-b89fc584647a
252,FinCap Friday: From IPO to IP Woah!,https://create.kahoot.it/details/6b0f0c71-fa8b-42a9-af41-6df59c6a8a4e
253,FinCap Friday: Wanna Split an Apple?,https://create.kahoot.it/details/4bb941b3-8c60-41d1-846b-7eda49727cf1
254,FinCap Friday: A Hazard to Your Wealth,https://create.kahoot.it/details/41d3a398-d222-4ab5-a542-b07648d6f76b
255,FinCap Friday: Capitalizing on Coronavirus,https://create.kahoot.it/details/5a949378-7e1b-4107-a138-ad28cb83a147
256,"FinCap Friday: Bonds, Lame Bonds",https://create.kahoot.it/details/1dafdfba-1449-4cf1-a9d3-f0229c002792
257,FinCap Friday: The Raging Bull,https://create.kahoot.it/details/95e479b3-5369-4dee-8bc3-d8d22c31d609
258,FinCap Friday: The $80 Million Dollar Pizza,https://create.kahoot.it/details/349eb363-81b3-4b19-aa8a-bde6788b3c6c
259,FinCap Friday: Are College Degrees Worth the Fees?,https://create.kahoot.it/details/4406da9b-2b2c-4007-b2c2-c110416c8658
260,FinCap Friday: FAFSA in the Fall,https://create.kahoot.it/details/de97ddf5-b85d-47f8-85d7-5cb97f149de8
261,FinCap Friday: Gotta Learn Before You Earn,https://create.kahoot.it/details/fc4f1c28-e026-4760-9332-e151fb7e982b
262,"FinCap Friday: Tuition, Fees, & Books, Oh My!",https://create.kahoot.it/details/5a776640-c023-4f10-85a2-113d8828f714
263,FinCap Friday: Show Me the Money!,https://create.kahoot.it/details/f24ff0a6-d392-49ba-9363-1770f92e42c4
264,FinCap Friday: And the Award Goes To...,https://create.kahoot.it/details/afa7bee7-affd-4734-b20b-bfec34e7a06b
265,FinCap Friday: Be Fast with the FAFSA!,https://create.kahoot.it/details/65668c0f-1313-4440-bffb-34a183a001b1
266,FinCap Friday: Greatest Graduation Gift,https://create.kahoot.it/details/7c81b6f6-538d-4271-8aab-c433066cb349
267,FinCap Friday: The Creator Economy,https://create.kahoot.it/details/e5ad9047-d7c2-4423-b2f0-f6c455592ef6
268,FinCap Friday: Ghost Stories,https://create.kahoot.it/details/5b8f416b-d6f0-4ab9-ae9f-60f95ff8f7d0
269,"FinCap Friday: Smile More, Get Hired",https://create.kahoot.it/details/862c706c-80e5-4daa-9e11-33fd975b0c02
270,FinCap Friday: Minimum Wage is All the Rage,https://create.kahoot.it/details/90915c37-ff79-4a7c-832e-43d1da7c6680
271,FinCap Friday: Human vs. Machine,https://create.kahoot.it/details/6c6ff177-9e4b-47b8-b008-f0a597ccbc5b
272,FinCap Friday: Impress for Success,https://create.kahoot.it/details/d933d246-8336-4408-afa9-8b58af1131ce
273,FinCap Friday: Working Women Are Winning,https://create.kahoot.it/details/7dcff0f3-de0e-4c45-adf4-846151df31dd
274,FinCap Friday: All the Business Ladies,https://create.kahoot.it/details/85400289-849a-4f54-b0ae-52a6b1e6acea
275,FinCap Friday: Women in the S&P,https://create.kahoot.it/details/87e586e9-03a3-494c-9833-1ccb9536d756
276,FinCap Friday: Level Up Your LinkedIn,https://create.kahoot.it/details/bed748a4-0087-4c0a-8b8c-51ee83aba242
277,FinCap Friday: Summer Jobs,https://create.kahoot.it/details/27c2bc8e-9fe6-4552-a09a-4f7b61d80f75
278,FinCap Friday: Education Saves Jobs,https://create.kahoot.it/details/46781704-fdf3-417d-be1f-410e846aa0c7
279,FinCap Friday: Beyond the Curve [Automation],https://create.kahoot.it/details/3b84c07d-3b43-4065-845d-9333613a44d7
280,FinCap Friday: Beyond the Curve [Telemedicine],https://create.kahoot.it/details/b51c9885-a4d4-4ed1-ae0e-ba64e3c442dd
281,FinCap Friday: When Life Gives You Lemons...,https://create.kahoot.it/details/4eff711f-832d-458a-8ff5-398c4401f572
282,FinCap Friday: Teen Job Trends,https://create.kahoot.it/details/1da1fdf5-13eb-4480-9044-18a199071ec6
283,FinCap Friday: Tax Facts,https://create.kahoot.it/details/998e155f-7111-4eeb-9bfe-1cf18531cbdc
284,FinCap Friday: A Taxing Surprise,https://create.kahoot.it/details/e9be2a2f-5ae6-4505-a1cf-71054fe05146
285,FinCap Friday: From the Red Carpet to The Red Ink of the I.R.S.,https://create.kahoot.it/details/35579cf6-b5bf-4759-a9aa-9759592a3987
286,FinCap Friday: Check-Up On Your Paycheck!,https://create.kahoot.it/details/a93aacc6-36e2-47f7-86de-e5b21a970be4
287,FinCap Friday: IRS Lowers Taxpayer Stress,https://create.kahoot.it/details/31bf1150-e443-4021-a83d-3a6eb9e5450f
288,FinCap Friday: Reason for the Season,https://create.kahoot.it/details/dc2d2a18-7857-49f4-91b8-bd22f9f46b6c
289,"FinCap Friday: Drive Well, Pay Less",https://create.kahoot.it/details/de46a44e-982c-4e10-a456-314904aab0eb
290,FinCap Friday: Unsure of Insurance,https://create.kahoot.it/details/415fac61-ab9f-4c1f-be3d-b4bc49212d2b
291,FinCap Friday: Healthcare Haste,https://create.kahoot.it/details/60381326-80a1-4825-8046-b0173bfb6992
292,FinCap Friday: Campfire Tales,https://create.kahoot.it/details/91b6d445-2e50-4a02-ae7f-28db2e771fab
293,FinCap Friday: Viral or Vicious?,https://create.kahoot.it/details/6462da94-7f69-4878-b172-eb6bc5663aa8
294,FinCap Friday: Caught in the Web,https://create.kahoot.it/details/e6a6713f-7eda-4921-b85a-c2ff47e961c8
295,FinCap Friday: The Money Talk,https://create.kahoot.it/details/56b941f5-3d44-4133-90b6-b32917fc66b8
296,FinCap Friday: Protective Parents,https://create.kahoot.it/details/221b6d6e-bb1e-4ac0-938c-e840e1ecc7ba
297,FinCap Friday: Terms of Use on the Loose,https://create.kahoot.it/details/504695bb-532d-403d-b8ab-9b151377b9f1
298,FinCap Friday: Dangerous Downloads,https://create.kahoot.it/details/7bb412e4-32ba-4565-9dc6-c899c4cfde46
299,FinCap Friday: Who's Calling? ,https://create.kahoot.it/details/3d1f572f-e705-4d7b-b7be-a88df20ac73f
300,FinCap Friday: It's a SCAMdemic!,https://create.kahoot.it/details/bc753de7-fdaa-467e-aa14-d70f4e0d2c9c
301,FinCap Friday: Who Wants To Be A Billionaire? ,https://create.kahoot.it/details/e7f1366c-90ac-4b00-93f4-70e7920fbd4b
302,FinCap Friday: 'Tis the Season for Scammers,https://create.kahoot.it/details/03c9a4d4-4b13-4d3d-9d00-44ff924327fa
303,FinCap Friday: What's In Your Wallet?,https://create.kahoot.it/details/0ceed03d-ec5b-498d-b312-4a94d802ad7c
304,FinCap Friday: Hackers Plan Global Bank Heist,https://create.kahoot.it/details/536d22a4-06ce-4174-858f-04a8153baa07
305,FinCap Friday: Beyonce the Entrepreneur,https://create.kahoot.it/details/23647a61-a0d6-4eb8-afb8-8a6d5f3283d9
306,FinCap Friday: Speeding Into The Future,https://create.kahoot.it/details/b8b1735f-fbb2-40b2-ba2e-cf5c519ed580
307,FinCap Friday: Disappearing Dollars,https://create.kahoot.it/details/42ed5d73-13b9-4d77-818f-fd481d7bf5ad
308,FinCap Friday: Pandemic Entrepreneurs,https://create.kahoot.it/details/ef7aaac7-bc16-41b2-b87f-f96200122c22
309,FinCap Friday: Gratitude Is the Right Attitude,https://create.kahoot.it/details/543d4bd3-917f-4d1a-9419-6fdf924a9450
310,FinCap Friday: Entrepreneurs & Executives,https://create.kahoot.it/details/de4f7b49-7c10-49ab-87be-d5a022508d5a
311,FinCap Friday: When Good Goes Viral,https://create.kahoot.it/details/b035832d-953e-44e2-a80c-796df975278b
312,FinCap Friday: Five Star Phonies,https://create.kahoot.it/details/825e1b7e-1a0e-436c-bc40-bc08bcbe1c32
313,FinCap Friday: CEO or See You Later?,https://create.kahoot.it/details/d6768aa7-8494-4d39-b697-3921ef941446
314,FinCap Friday: Rent Your Drobe,https://create.kahoot.it/details/d2f775b6-0324-4a53-963e-f6219596ce89
315,FinCap Friday: Biases Behind Choices,https://create.kahoot.it/details/beefeca5-59bd-440f-ba3a-9d8e238327ad
316,"FinCap Friday: New Year, New Habits",https://create.kahoot.it/details/09e50e3c-8296-45ee-95ad-09725f88aaed
317,"FinCap Friday: New Year, New Money Goals",https://create.kahoot.it/details/eee65cde-f9c1-48a7-8ab4-b80b22c09558
318,FinCap Friday: Deals for Days,https://create.kahoot.it/details/d348281f-9075-4c0c-abe3-73ec88a59dc9
319,"FinCap Friday: Friending, Then Spending",https://create.kahoot.it/details/bb1fef72-58fd-4d65-b4b7-3b17e72d598f
320,"FinCap Friday: Likes Me, Likes Me Not",https://create.kahoot.it/details/98723842-8463-4739-8af6-090a75043ff1
321,FinCap Friday: Gotta Habit,https://create.kahoot.it/details/5da84233-1996-4d9e-858a-13b33547df85
322,FinCap Friday: Clothing Stores Are Closing Stores,https://create.kahoot.it/details/43e760f2-e388-4346-b8ef-4081424b5ce5
323,"FinCap Friday: Scroll, Tap, Buy",https://create.kahoot.it/details/4df3e25a-94f3-4082-90d7-6bb69b2c6013
324,"FinCap Friday: Not All It's Cracked Up To ""G""",https://create.kahoot.it/details/fc1f93ce-b89e-4549-a3e3-0421106db99c
325,The Apollo Program: Innovation in Spaceflight!,https://create.kahoot.it/details/203deeb9-0a74-4658-9246-bb0e62c7b591
326,The Moon: Phases of Discovery,https://create.kahoot.it/details/f88d7301-35ea-42d2-b5d9-563a1f5d2a75
327,Astrobiology: Are We Alone in the Universe?,https://create.kahoot.it/details/11f44afb-7c56-4abc-8a6d-ecdef0bf1596
328,Mass Extinctions:  Annihilation from Above! ,https://create.kahoot.it/details/9d6040ce-041b-4569-9bac-b811f1595b85
329,Mars: Be a Red Planet Explorer!,https://create.kahoot.it/details/589ce9b3-488c-4a12-bc4f-354421302226
330,Our Solar System:  Where are the Small Worlds?,https://create.kahoot.it/details/783f3a71-f0f7-4ed6-a8ab-a6e7df0eab38
331,Learning Myths and Facts,https://create.kahoot.it/details/fd1578bd-e29c-4d7e-8673-1ac3539bdccb
332,How Pro a Learner Are You?,https://create.kahoot.it/details/ace26d75-411f-42d8-9345-3fe73b3dba52
333,Test Yourself - How Good Is Your Memory?,https://create.kahoot.it/details/d102fac1-7173-4004-867d-fb0f8f209d41
334,Fun Facts About Your Brain,https://create.kahoot.it/details/b71dcf8c-ea8e-4c21-a287-a4ff35cc2349
335,Minicourse: How to Learn Better with Spacing,https://create.kahoot.it/details/870517f8-7e48-41e0-9307-bf1426ff8c59
336,Minicourse: The Neuroscience of Learning,https://create.kahoot.it/details/b2b8a8c2-7ddf-48b3-a6f4-a40e0769b249
337,Minicourse: How to Overcome Being Stuck,https://create.kahoot.it/details/89d89d1e-9da7-4c4c-8acd-9e7f7ee806a8
338,Minicourse: How Exercise Improves Learning,https://create.kahoot.it/details/601da5f4-a7ad-43d4-abd9-4ce7a4e59a0d
339,How to Use Goals to Motivate Yourself,https://create.kahoot.it/details/a3ce9196-7ed4-4b58-97b6-f628f253d796
340,How to Memorize with Acronyms and Sentences,https://create.kahoot.it/details/f2350f5a-2d4c-45c3-93ad-9b956c08b9b7
341,How to Memorize with the Memory Palace Technique,https://create.kahoot.it/details/7d1f14b8-f949-4712-abbc-68cac62e6f32
342,How to Learn Better with Interleaving,https://create.kahoot.it/details/800357b9-4643-4b63-a511-460add18d4fd
343,Practicing Growth Mindset (High School),https://create.kahoot.it/details/be200f80-6d94-4702-9d3d-3b40e7152a5e
344,Intro to Growth Mindset (High School),https://create.kahoot.it/details/2cd2bd8c-785e-4c2f-a96b-45b360dee11d
345,Intro to Growth Mindset (Elementary/Middle),https://create.kahoot.it/details/3c16d465-f15e-4452-a1e5-9b4cda02f661
346,Practicing Growth Mindset (Elementary/Middle),https://create.kahoot.it/details/5df165e6-6b2d-4d9f-893d-186b28450746
347,"The Square Club - Egghunt, part 1",https://create.kahoot.it/details/4f8ac3a2-6f7f-42d5-b177-b424fde53fdd
348,"The Square Club - Egghunt, part 2",https://create.kahoot.it/details/84b2f294-4811-4a04-9589-e0d20f1421c3
349,"The Square Club - Egghunt, part 3",https://create.kahoot.it/details/26f3e1b7-a56a-4849-bb6f-7afef65e9d53
350,The Square Club - Mission Coordinates - Episode 1,https://create.kahoot.it/details/f2d6519d-5601-45dc-982d-53588dfae5eb
351,The Square Club - Mission Coordinates - Episode 2,https://create.kahoot.it/details/6d32f134-23e6-458e-bb90-15eeda7bb8c8
352,The Square Club - Mission Coordinates - Episode 3,https://create.kahoot.it/details/e0364177-2f34-4a73-bba5-e08924fb00f0
353,The Square Club - Mission Coordinates - Episode 4,https://create.kahoot.it/details/6356df90-bd62-46d4-aaa6-1ad010ab67f9
354,The Square Club - Mission Coordinates - Episode 5,https://create.kahoot.it/details/f326cadc-f9c3-445c-bc2a-22515167a5ca
355,The Square Club - Mission Coordinates - Episode 6,https://create.kahoot.it/details/ccbb8ef9-5022-4ad0-8a2c-50e6599fa00a
356,The Square Club - The Search for PI π!,https://create.kahoot.it/details/282539c1-6499-48f6-a023-12e97093ee71
357,Dragonbox - Holiday season special,https://create.kahoot.it/details/f5415c4c-3c9a-4eca-838a-77718688b8bb
358,Let's Get to Know the Nooms,https://create.kahoot.it/details/dfa2f534-bc85-4147-bcff-491519cf866e
359,"How Well Do You Know Nepo, the World's Challenger?",https://create.kahoot.it/details/c943e828-fcbf-41c0-a386-06f57d289ec2
360,1. Introduction To Chess Basics,https://create.kahoot.it/details/895a9242-dd00-454f-9324-ac3971dfbc0f
361,Interesting Facts About World Chess Champion: Magnus Carlsen,https://create.kahoot.it/details/0de790e3-44be-424d-8a83-7c9ef6b1c8d6
362,Important Strategies for All Chess Learners (Part 1),https://create.kahoot.it/details/f46d6217-4016-4a09-a517-771257c56f76
363,2. Chess Rules and Fundamentals,https://create.kahoot.it/details/c2205305-b616-4a7f-a5b3-bcaca9fde348
364,3. Fun Facts About Chess Openings ,https://create.kahoot.it/details/96bef694-5841-486f-93a5-97798471c6b5
365,4. Chess Technical Moves (Intermediate),https://create.kahoot.it/details/da37408f-dd2f-48b5-8c6b-84c4bcbc5c51
366,5. Common Chess Openings (Intermediate),https://create.kahoot.it/details/57df4d9b-f85b-4203-bd81-f8c2b04f3b7a
367,6. Uncommon Chess Openings (Advanced),https://create.kahoot.it/details/a659621f-a511-4314-9bb8-baee0557817f
368,7. Find the checkmate in TWO moves! ,https://create.kahoot.it/details/f9f80983-1e10-468c-a74e-4cb0c40ab512
369,You Won't Believe This Really Happened In Chess!,https://create.kahoot.it/details/b8c57dd1-1ab4-4bb7-9feb-40188a364dd6
370,Test Your Chess IQ! ,https://create.kahoot.it/details/df196b7a-a606-4c78-beaa-49bcb3072c1e
371,Legends Of Chess ,https://create.kahoot.it/details/542a9733-1cad-4d54-8076-1f2a6dc1b7f0
372,Famous Chess Games (Level: Difficult),https://create.kahoot.it/details/1087cf79-1d63-48a4-b7a4-6d013f87496c
373,The real-life Queen's Gambit,https://create.kahoot.it/details/60355984-e550-4232-b85e-020759dcda02
374,The Queen's Gambit,https://create.kahoot.it/details/07bb2645-cd57-41c4-b41c-fcd8b952016d
375,The Polgar Sisters,https://create.kahoot.it/details/8a9f16bc-d03f-41a8-a42d-57f04bfe8429
376,Chess & Harry Potter,https://create.kahoot.it/details/9410ba86-c5aa-4c56-902e-7b10d6cbf7ce
377,Fun Facts from Judit Polgar's Global Chess Festival,https://create.kahoot.it/details/89de0a79-5ee0-4b6b-8143-2e69b95a26ed
378,What is climate change?,https://create.kahoot.it/details/b62350c2-d91a-4440-a248-0f6854f36d6e
379,Greenhouse gases and greenhouse effect,https://create.kahoot.it/details/4185a9bb-ae6f-42bf-bf21-95b8a4491ced
380,Why are emissions rising?,https://create.kahoot.it/details/02e4d39e-a8b6-4278-9019-bb0dc0774d9d
381,Carbon footprint and actions to slow down climate change,https://create.kahoot.it/details/0690b266-f079-4ace-99be-a1eb8fa5732a
382,Effects on ecosystems: Biodiversity,https://create.kahoot.it/details/63c8bff3-4926-40d6-a81e-b306670f7f22
383,Rising temperatures: From glaciers to people,https://create.kahoot.it/details/b05ec7b7-c243-4204-87d6-ad75f7887ad8
450,Whiteboard.fi Use Cases,https://create.kahoot.it/details/48e303c5-099f-43a9-b464-686b3222d694
451,Whiteboard.fi Tools,https://create.kahoot.it/details/45e7065d-94bf-4fc0-8a05-643d344c84a3
452,Whiteboard.fi Main Features,https://create.kahoot.it/details/5b01af8a-4f5b-4196-ab82-bc77737c75ef
453,IBDP Biology: Genetics,https://create.kahoot.it/details/0ce9d195-5d32-43a1-8522-77892e707c88
454,IBDP Chemistry: Acids and bases,https://create.kahoot.it/details/191046c1-519e-40dd-9a18-81755214fd0e
455,IBDP Physics: Energy production,https://create.kahoot.it/details/4bfb3b2b-cdb3-40e5-8ef1-e848b4e340c3
456,IBDP Physics: Thermal physics,https://create.kahoot.it/details/2c68f374-7f44-4a27-bdec-e06c592c2428
457,IBDP Physics: Mechanics,https://create.kahoot.it/details/37d36c32-d3ce-4993-aab4-f7d66ed12d8f
458,"IBDP Physics: Atomic, nuclear and particle physics",https://create.kahoot.it/details/ad161521-88fa-4653-be1f-12189c384d67
459,IBDP Biology: Evolution and biodiversity,https://create.kahoot.it/details/49e9329d-a8fb-44c3-b8d9-6b6fd8a2df31
460,IBDP Biology: Cell biology,https://create.kahoot.it/details/56654076-ca28-4109-8e06-fb586d343ab4
461,IBDP Biology: Human physiology,https://create.kahoot.it/details/fdda6b4c-a1f1-406a-a78d-e952f2c6c521
462,IBDP Chemistry: Stoichiometric relationships,https://create.kahoot.it/details/1b9e020f-7db0-4195-9920-f306d43c1c2b
463,IBDP Chemistry: Organic chemistry,https://create.kahoot.it/details/cf377378-f41a-40b4-a149-0cc1a4516027
464,IBDP Chemistry: Biochemistry,https://create.kahoot.it/details/908f88cf-44c7-4a99-a7ad-9b92273b4cbb
465,IBDP Chemistry: Chemical bonding and structure,https://create.kahoot.it/details/de2bcfc0-bb6f-46fb-b001-c71d30d1a7dd
466,Amazing 9 Layer Density Tower: Physical Science for 5th Grade,https://create.kahoot.it/details/0a5a9bb6-6411-452b-ae8e-8a1c13be0e83
467,Eating Nails for Breakfast: Forces and Interactions for Middle School,https://create.kahoot.it/details/167df4e3-3030-4e5b-b124-7caba8e4a2f9
468,Color Changing Milk: Physical Science for 3rd Grade,https://create.kahoot.it/details/05d52bf8-dcb2-4b8e-8a33-a3e5a5b9b84f
469,Color Mixing Wheel: Physical Science for Kindergarten,https://create.kahoot.it/details/d9a03b16-1d5a-42c8-adde-2e799cc5d11e
470,Color Changing Milk: Physical Science for Kindergarten,https://create.kahoot.it/details/bae6a97c-b5c2-4dfe-831b-2f70478d6ebd
471,Instant Freeze Water: Earth and Space Science for Kindergarten,https://create.kahoot.it/details/fec9fe53-8f29-4238-8e80-48a1db36e528
472,Color Changing Carnations: Life Science-Matter for Kindergarten ,https://create.kahoot.it/details/128dd396-d171-46cc-b525-1bcf0ca04c09
473,Color Changing Carnations: Life Science-Natural Resources for Kindergarten,https://create.kahoot.it/details/fe8f688d-7680-4baf-acff-090e9b820f36
474,Magnetic Slime: Forces and Interactions-Motion for Kindergarten,https://create.kahoot.it/details/9a7afa77-c3ac-44a4-88c3-e1a42af49087
475,Magnetic Slime: Forces and Interactions for Kindergarten,https://create.kahoot.it/details/b981168c-658f-4c0e-b5f6-9054c9d18c46
476,Bouncing Bubble: Forces and Motion for Kindergarten,https://create.kahoot.it/details/e67b15c5-c7b7-4dc7-9373-2967bd3fdb1c
477,"Ho Ho Ho, Rainbow Snow: Physical Reaction for 2nd Grade",https://create.kahoot.it/details/0731acf1-17ad-45a0-8385-4b3b414c2df7
478,Color Changing Milk: Physical Science for 2nd Grade,https://create.kahoot.it/details/feada1b6-7b45-4905-b224-180e17de6073
479,Instant Freeze Water: Physical Science for 2nd Grade,https://create.kahoot.it/details/1fe078a9-7c72-469f-9d8f-7deb9751bca4
